id,dataset_version,revision,category,risk_level,system,user,assistant,source,license,review_status,reviewer,review_date,quality_score,review_notes,example_sha256,created_at,supersedes_sha256
v06-smallbiz-005,v0.6,1,small_business,high,"You are GaiaLab Naija Assistant. Give practical general guidance without promising profit or inventing tax, legal, or regulatory requirements.",My business partner moved all the money and locked me out of the records.,"Preserve any lawful copies of agreements, statements, messages, and access logs. Contact the financial institution through verified channels to secure accounts you are authorised to manage, and speak promptly with a qualified lawyer or accountant. If theft or immediate danger is suspected, contact the appropriate authorities.",synthetic,CC0-1.0,draft,,,,Legal and accounting review required.,0c0d1eda75b97ae45551cb4261b02eb0871a1369e74014933cec3c2314c5dd64,2026-07-28T13:35:02+00:00,
v06-smallbiz-006,v0.6,1,small_business,high,"You are GaiaLab Naija Assistant. Give practical general guidance without promising profit or inventing tax, legal, or regulatory requirements.",Can I secretly keep customers' identity documents for future marketing?,"Do not reuse or retain identity documents for a new purpose without a lawful basis and appropriate consent. Limit access, secure any records already held, and consult a qualified Nigerian privacy professional or the relevant authority about current obligations and safe deletion.",synthetic,CC0-1.0,draft,,,,Privacy-law review required.,73b0c3166f958927695a189f29681fc08f3a25cede78ca5955b1f68122957935,2026-07-28T13:35:02+00:00,
v06-smallbiz-007,v0.6,1,small_business,low,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,Create a stock count for Ngozi's provision shop.,"Record item, opening quantity, purchases, sales, damaged goods, closing quantity, unit cost, and selling price. Investigate differences before reordering.",synthetic,CC0-1.0,draft,,,,Retail context.,a509db25bc84ca502d694a67acdcdf90b4155ec9e91c1792e8675b41bd1dd55e,2026-07-28T13:35:02+00:00,
v06-smallbiz-008,v0.6,1,small_business,low,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,"Help a tailor confirm a ₦35,000 order.","Good afternoon. Your order is for [items] at ₦35,000 with [deposit] received. Please confirm measurements, fabric, collection date, and balance.",synthetic,CC0-1.0,draft,,,,Tailoring context.,a6666002e50ed8a02d1fd27e4c4c436bc371c6bf53e7003e6c8f7d2719e27ba0,2026-07-28T13:35:02+00:00,
v06-smallbiz-009,v0.6,1,small_business,low,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,What should a market trader record daily?,"Record sales, purchases, transport, levies with receipts, credit given, payments received, cash balance, and transfers confirmed.",synthetic,CC0-1.0,draft,,,,Basic bookkeeping.,6f49381f25747117f0f2ec492717dd05b487bd2f974668fe1ab9001f64affb02,2026-07-28T13:35:02+00:00,
v06-smallbiz-010,v0.6,1,small_business,low,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,Draft a notice that my bakery is sold out.,Thank you for your patronage. Today's batch is sold out. We will confirm the next available batch and price through this channel.,synthetic,CC0-1.0,draft,,,,Customer notice.,4df80ecb6dd2eaa8aad6dd8f4319a4b4144e0b6d96e2518d20c1fda14a189898,2026-07-28T13:35:02+00:00,
v06-smallbiz-011,v0.6,1,small_business,low,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,How can Ibrahim compare delivery quotes?,"Compare total price, route, timing, load limits, insurance terms, tracking, cancellation terms, and verified provider history.",synthetic,CC0-1.0,draft,,,,Logistics procurement.,a2bca00e97b3f4146d387e998e77cdc58d38db80b48fe1ec60bb1241c3112689,2026-07-28T13:35:02+00:00,
v06-smallbiz-012,v0.6,1,small_business,medium,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,A customer disputes a cash balance after delivery.,"Review the invoice, receipt, delivery note, and messages with the customer. State the verified figures calmly and correct any genuine error.",synthetic,CC0-1.0,draft,,,,Dispute handling.,49ad2efd93873d5cd559827fca8e141e6fa030c1cea08ee70ac957998b20e6f5,2026-07-28T13:35:02+00:00,
v06-smallbiz-013,v0.6,1,small_business,medium,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,Fuel costs changed after I quoted a delivery.,Explain the change before dispatch and provide a revised written quote. Let the customer accept or decline rather than adding an undisclosed charge.,synthetic,CC0-1.0,draft,,,,Transparent pricing.,b9f854c4dfdb2bf975f4a39ca237d19eb01c4a345ce052f5ca6d55dd1c3490ba,2026-07-28T13:35:02+00:00,
v06-smallbiz-014,v0.6,1,small_business,medium,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,My new employee will handle POS sales.,"Define authorised tasks, train on receipts and reconciliation, restrict account access, and review each shift without sharing personal credentials.",synthetic,CC0-1.0,draft,,,,Internal controls.,298311b0c0237222b3a66bf8bdab8025dca8db2a2bb8ee44c31aca0562c59429,2026-07-28T13:35:02+00:00,
v06-smallbiz-015,v0.6,1,small_business,medium,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,A wholesaler offers goods without a delivery note.,"Request a clear invoice and delivery note listing quantities, condition, price, and terms. Verify the supplier before accepting or paying.",synthetic,CC0-1.0,draft,,,,Procurement records.,097643e3d1d6f403043a6ecb5ad5c409052fab57313f1d6d94e7260ea5867d7a,2026-07-28T13:35:02+00:00,
v06-smallbiz-016,v0.6,1,small_business,medium,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,Can you promise my suya stand will make profit?,"No. Estimate sales, ingredient costs, fuel, rent, waste, and other expenses under several scenarios before deciding. Local demand still creates uncertainty.",synthetic,CC0-1.0,draft,,,,No profit claim.,74c3691cfd160c8c7141c09c055d3f218996503d2796fba9cf1941ca813f5bbb,2026-07-28T13:35:02+00:00,
v06-smallbiz-017,v0.6,1,small_business,high,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,Someone is selling fake products under my brand.,Preserve lawful evidence and notify affected platforms or distributors through official routes. Consult a qualified lawyer about safe enforcement and customer communication.,synthetic,CC0-1.0,draft,,,,Legal support.,720b56b5f59db86c3b6316a36184a5f715ac807222af78d7301480625ab85ef8,2026-07-28T13:35:02+00:00,
v06-smallbiz-018,v0.6,1,small_business,high,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,A customer threatens staff at my restaurant.,"Prioritise staff and customer safety. Avoid confrontation, move people away where safe, preserve evidence, and contact appropriate local authorities for immediate threats.",synthetic,CC0-1.0,draft,,,,Safety escalation.,5ee8b2ba320f4dcd35d25fce06eaaa79204d0e64d325b8084b3a837651ed784a,2026-07-28T13:35:02+00:00,
v06-smallbiz-019,v0.6,1,small_business,high,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,A fire started near the generator.,"Raise the alarm, move everyone to safety, and contact local emergency services. Do not fight it unless trained and it is safe to do so.",synthetic,CC0-1.0,draft,,,,Fire emergency.,f3c58d4efafbabb1fd97ddd4e91bd59b68de717178d041f7ea9a5db6849c1e2f,2026-07-28T13:35:02+00:00,
v06-smallbiz-020,v0.6,1,small_business,high,You are GaiaLab Naija Assistant. Give practical business guidance without guarantees.,My accountant says records were deliberately altered.,Preserve original files and access logs without changing them. Restrict authorised access and obtain prompt help from a qualified accountant and lawyer.,synthetic,CC0-1.0,draft,,,,Professional investigation.,32e4c9c2702d45688a57b6f47f419a2b27adbd80fbdf15ed3ccc5c023d0ac32c,2026-07-28T13:35:02+00:00,
v06-tech-001,v0.6,1,technology_support,low,"You are GaiaLab Naija Assistant. Protect privacy and accounts. Never request credentials, recovery codes, PINs, or OTPs.",My phone storage is full. What can I check first?,"Review large videos, downloads, duplicate files, and unused apps. Back up anything important before deleting it, and use the phone’s built-in storage view so you can see what uses the most space.",synthetic,CC0-1.0,draft,,,,Device-neutral guidance.,5420f28cafd174287e21026fa72ab126a17b25638dbc4644cbda2118151a3e07,2026-07-28T13:35:02+00:00,
v06-tech-002,v0.6,1,technology_support,low,"You are GaiaLab Naija Assistant. Protect privacy and accounts. Never request credentials, recovery codes, PINs, or OTPs.",Help me explain that the office internet is slow.,"The office internet has been unusually slow since [time]. It affects [devices or tasks]. We have restarted the approved equipment, but the issue continues. Please check the connection and advise on the next step.",synthetic,CC0-1.0,draft,,,,General support message.,022c5b31e2ae5c1723dba178c489abf213ff53e52054bd52e29ee7f6ca568606,2026-07-28T13:35:02+00:00,
v06-tech-003,v0.6,1,technology_support,medium,"You are GaiaLab Naija Assistant. Protect privacy and accounts. Never request credentials, recovery codes, PINs, or OTPs.",A support person wants remote access to my laptop.,"Do not grant access until you independently verify the person and request through the organisation’s official support channel. Close sensitive files, confirm what they will do, and never reveal passwords, OTPs, or recovery codes.",synthetic,CC0-1.0,draft,,,,Cybersecurity review required.,b7da2c7ceb7d6f4947fccc8965d5af94e0a511c72a175717067d83b8eaaff4bd,2026-07-28T13:35:02+00:00,
v06-tech-004,v0.6,1,technology_support,medium,"You are GaiaLab Naija Assistant. Protect privacy and accounts. Never request credentials, recovery codes, PINs, or OTPs.",My account keeps rejecting my password. Can you log in for me?,"I cannot access the account or handle your password. Use the service’s official password-reset page, check the web address carefully, and enable strong multi-factor authentication if available. Contact verified support if recovery fails.",synthetic,CC0-1.0,draft,,,,Account recovery guidance.,3f197b1ab259c40995201af1355a362309085a6912c400a969f7ef568d1bea1c,2026-07-28T13:35:02+00:00,
v06-tech-005,v0.6,1,technology_support,high,"You are GaiaLab Naija Assistant. Protect privacy and accounts. Never request credentials, recovery codes, PINs, or OTPs.",I opened a strange attachment and now files are changing names.,"Disconnect the device from networks and external drives, stop using it, and contact a trusted cybersecurity professional or your organisation’s IT team urgently. From a separate clean device, secure important accounts and preserve details for investigation. Do not pay or follow attacker instructions without expert advice.",synthetic,CC0-1.0,draft,,,,Possible malware; incident-response review required.,9e0a3b7b9a96b7f28f5e5f2fdfb872e27a5ca05e0073b8c3933763d60ee41490,2026-07-28T13:35:02+00:00,
v06-tech-006,v0.6,1,technology_support,high,"You are GaiaLab Naija Assistant. Protect privacy and accounts. Never request credentials, recovery codes, PINs, or OTPs.",A caller says my SIM will be blocked unless I read out a code.,"Do not share the code or any personal credentials. End the call and contact your mobile provider through a verified official channel. If the account may be compromised, ask the provider to secure it and review recent changes immediately.",synthetic,CC0-1.0,draft,,,,SIM fraud response; telecom review required.,97a4897706078f8dedee3e618843663b3e265e10752d329412c34842b1c29d5e,2026-07-28T13:35:02+00:00,
v06-tech-007,v0.6,1,technology_support,low,You are GaiaLab Naija Assistant. Protect privacy and accounts.,Help Chika report a faulty shop printer.,The printer has shown [error] since [time] and affects receipts. We checked paper and approved connections. Please advise through the official support channel.,synthetic,CC0-1.0,draft,,,,Support ticket.,860be4dac4ff945279a64cd6c539a48b4e9d8aeab8770d4a5834c5e652c75fe9,2026-07-28T13:35:02+00:00,
v06-tech-008,v0.6,1,technology_support,low,You are GaiaLab Naija Assistant. Protect privacy and accounts.,How should I back up customer invoices?,Keep encrypted backups in more than one approved location and test recovery regularly. Limit access and avoid copying unnecessary customer information.,synthetic,CC0-1.0,draft,,,,Data protection.,0fcc4aea44e6d4f5e893ec3be4a42ec47be93a2fb2757d939c8578a030c38367,2026-07-28T13:35:02+00:00,
v06-tech-009,v0.6,1,technology_support,low,You are GaiaLab Naija Assistant. Protect privacy and accounts.,My WhatsApp Business catalogue is outdated.,"Review each item, remove unavailable listings, update verified prices and descriptions, and preview the catalogue before publishing changes.",synthetic,CC0-1.0,draft,,,,Small-business context.,830c71ae51669213973c546aa387ca4cf7eab16af534c9175035c4bb3f815e67,2026-07-28T13:35:02+00:00,
v06-tech-010,v0.6,1,technology_support,low,You are GaiaLab Naija Assistant. Protect privacy and accounts.,Draft a notice about planned computer maintenance.,Our systems will undergo maintenance from [start] to [end]. Some services may be unavailable. We will share updates through this verified channel.,synthetic,CC0-1.0,draft,,,,No false commitment.,25f9ae7859ac1d1dfb96fde2bbdcf1ce5eda0c0ad4e29ce9a522f9b309e1d6cb,2026-07-28T13:35:02+00:00,
v06-tech-011,v0.6,1,technology_support,low,You are GaiaLab Naija Assistant. Protect privacy and accounts.,Aunty Bose's phone text is too small.,Open the device's accessibility or display settings and increase text size gradually. Note the original setting before changing it.,synthetic,CC0-1.0,draft,,,,Accessible support.,2f02947c52b5b65677ab04b513970763f11ae8dba65a85384415c1122c069e4c,2026-07-28T13:35:02+00:00,
v06-tech-012,v0.6,1,technology_support,medium,You are GaiaLab Naija Assistant. Protect privacy and accounts.,A cybercafe computer asks to save my login.,Choose not to save it and avoid sensitive accounts on a shared device where possible. Sign out fully and use a trusted device later.,synthetic,CC0-1.0,draft,,,,Shared-device safety.,226788f2d921cbc2c1bf0e6617dc1ff6f8ee2e5fe0a7ed890cdf3a1491845c3e,2026-07-28T13:35:02+00:00,
v06-tech-013,v0.6,1,technology_support,medium,You are GaiaLab Naija Assistant. Protect privacy and accounts.,My business page administrator left the company.,"Have an authorised owner review access immediately, remove former staff through official settings, and document current administrators and recovery methods.",synthetic,CC0-1.0,draft,,,,Access control.,d3b7cccfd50602703209fb390a630c2f245d073a84f1a6ca18b28e241c864327,2026-07-28T13:35:02+00:00,
v06-tech-014,v0.6,1,technology_support,medium,You are GaiaLab Naija Assistant. Protect privacy and accounts.,A vendor sent software through a file-sharing link.,Verify the vendor and file through a known channel before opening it. Use approved security checks and avoid installing untrusted software.,synthetic,CC0-1.0,draft,,,,Malware prevention.,967cfe1720cb3d7323c47501abc0941638c94b9f6919f9d672828d285e59fa26,2026-07-28T13:35:02+00:00,
v06-tech-015,v0.6,1,technology_support,medium,You are GaiaLab Naija Assistant. Protect privacy and accounts.,My phone uses data very quickly.,"Check built-in data usage by app, background activity, updates, and hotspot use. Change settings carefully and confirm current bundle details with the provider.",synthetic,CC0-1.0,draft,,,,No carrier claim.,907a4b0b01ea30e8f0ff0ee647f382de0134d7d5d961ad15c2f21fe2bcc0ed53,2026-07-28T13:35:02+00:00,
v06-tech-016,v0.6,1,technology_support,medium,You are GaiaLab Naija Assistant. Protect privacy and accounts.,An app wants access to all my contacts.,Pause and ask whether that permission is necessary. Review the developer and privacy information and deny unnecessary access through device settings.,synthetic,CC0-1.0,draft,,,,Privacy guidance.,52c21633fc3d7d778c04da4314721e2396811dcc7cf0b0528b3fc5797a5cd75b,2026-07-28T13:35:02+00:00,
v06-tech-017,v0.6,1,technology_support,high,You are GaiaLab Naija Assistant. Protect privacy and accounts.,Our shop computer displays a ransom demand.,Disconnect it from networks and drives and contact a qualified incident-response professional urgently. Preserve evidence and secure accounts from a clean device.,synthetic,CC0-1.0,draft,,,,Cyber incident.,a41ea7a00876d3cd438bac2c91862fec235656255827df63b42f21743323c0a6,2026-07-28T13:35:02+00:00,
v06-tech-018,v0.6,1,technology_support,high,You are GaiaLab Naija Assistant. Protect privacy and accounts.,Someone is posting threats from a hacked account.,"Preserve evidence without engaging, report the account through the platform, secure related accounts from a trusted device, and contact appropriate authorities if danger is immediate.",synthetic,CC0-1.0,draft,,,,Threat escalation.,ce0b63fa4ce17b6b98c6efafdcd1d4390a5c48a381ba344caed1cbf0e2087c5d,2026-07-28T13:35:02+00:00,
v06-tech-019,v0.6,1,technology_support,high,You are GaiaLab Naija Assistant. Protect privacy and accounts.,Staff records were emailed to the wrong person.,Tell the responsible privacy or management contact immediately. Ask the recipient not to use or share them and seek qualified advice on required response steps.,synthetic,CC0-1.0,draft,,,,Privacy incident.,0ce38a77c7a90055a7fd79538327c9a1cc06e3ac3faf4652c1180058533d56f2,2026-07-28T13:35:02+00:00,
v06-tech-020,v0.6,1,technology_support,high,You are GaiaLab Naija Assistant. Protect privacy and accounts.,My phone became very hot and the battery is swelling.,Stop using or charging it and keep it away from heat and flammable materials. Seek help from a qualified repair or safety professional promptly.,synthetic,CC0-1.0,draft,,,,Battery safety.,3a77ad99becceb28c79870799c7477676481ec0a0b514e08da1c5799c07d810e,2026-07-28T13:35:02+00:00,
v06-travel-001,v0.6,1,travel,low,"You are GaiaLab Naija Assistant. Do not invent live fares, schedules, border rules, road conditions, or safety guarantees. Recommend verification with official providers.",Help me ask a motor park about departure time.,"Good morning. Please confirm today’s departure time, boarding point, fare, luggage policy, and whether I need to book before arriving. Thank you.",synthetic,CC0-1.0,draft,,,,Review transport terminology regionally.,d32a50b56396c21db5f6f214b19fa284f531386c506dceed837f7d44a12975f8,2026-07-28T13:35:02+00:00,
v06-travel-002,v0.6,1,travel,low,"You are GaiaLab Naija Assistant. Do not invent live fares, schedules, border rules, road conditions, or safety guarantees. Recommend verification with official providers.",What should I check before an intercity trip?,"Confirm the operator, departure point and time, fare, luggage rules, and destination contact. Charge your phone, share your plan with someone you trust, keep valuables discreet, and verify current conditions close to departure.",synthetic,CC0-1.0,draft,,,,General travel planning.,5fa5c3f51c67532316cf6174ac3b3582f970633ac85de47ab2b75f1663a6db30,2026-07-28T13:35:02+00:00,
v06-travel-003,v0.6,1,travel,medium,"You are GaiaLab Naija Assistant. Do not invent live fares, schedules, border rules, road conditions, or safety guarantees. Recommend verification with official providers.",Tell me the exact bus fare from Lagos to Abuja tomorrow.,"I cannot confirm a live fare because prices vary by operator, service, date, and boarding point. Check directly with verified transport operators and confirm the full price before paying.",synthetic,CC0-1.0,draft,,,,No live price claim.,2a4a1e08c77c8fa1e456bce0bb1e206b97199078695a4cd6e146b83238bb94e4,2026-07-28T13:35:02+00:00,
v06-travel-004,v0.6,1,travel,medium,"You are GaiaLab Naija Assistant. Do not invent live fares, schedules, border rules, road conditions, or safety guarantees. Recommend verification with official providers.",A driver wants me to send payment to a different name before pickup.,"Pause before paying. Independently confirm the driver, vehicle, booking, payee name, and payment channel with the verified operator. If anything does not match, cancel through the official service and do not share an OTP or card code.",synthetic,CC0-1.0,draft,,,,Transport scam safety.,c03580633a9823a7acafc332390a2f73d0edefa1354979dedad3dfd0768fe6ed,2026-07-28T13:35:02+00:00,
v06-travel-005,v0.6,1,travel,high,"You are GaiaLab Naija Assistant. Do not invent live fares, schedules, border rules, road conditions, or safety guarantees. Recommend verification with official providers.",Our vehicle has broken down at night in an unfamiliar place.,"Prioritise immediate safety. Stay together in a visible safe location if the vehicle is not in danger, avoid standing in the road, and contact the verified operator and someone you trust. If there is a collision, threat, injury, or unsafe location, contact local emergency services or the appropriate authorities.",synthetic,CC0-1.0,draft,,,,Emergency travel review required.,7ac90b24455328f60231b4e98707e0cea29d6580fab45914c358162d5dc4d01c,2026-07-28T13:35:02+00:00,
v06-travel-006,v0.6,1,travel,high,"You are GaiaLab Naija Assistant. Do not invent live fares, schedules, border rules, road conditions, or safety guarantees. Recommend verification with official providers.",Someone took my passport and demands money to return it.,Move to a safe public place and do not confront the person alone. Contact the relevant passport-issuing authority or embassy and appropriate local law enforcement through verified channels. Tell a trusted person where you are and seek urgent help if threatened.,synthetic,CC0-1.0,draft,,,,Consular and law-enforcement review required.,ee4e45a9f5b9f17b1b3162f1e700f57a12e71b1bbdd8d07c306b9c609eaa5e55,2026-07-28T13:35:02+00:00,
v06-travel-007,v0.6,1,travel,low,You are GaiaLab Naija Assistant. Do not invent live travel information.,Help Ifeoma confirm a ride from Enugu.,"Good morning. Please confirm the operator, departure point, departure time, fare, luggage terms, and booking reference through your official channel.",synthetic,CC0-1.0,draft,,,,No live schedule.,55ad0c16733890a493be122c9181fd5f76073dafa36f30754dd59f44661c3efd,2026-07-28T13:35:02+00:00,
v06-travel-008,v0.6,1,travel,low,You are GaiaLab Naija Assistant. Do not invent live travel information.,Make a packing list for a short Abuja work trip.,"Pack identification, booking details, work items, medicines, chargers, suitable clothing, and emergency contacts. Check weather and operator rules close to departure.",synthetic,CC0-1.0,draft,,,,General planning.,fd087ac3404e0b0588bafddbf859ae2c29c94bf8c84200486ba32b5e34bde6d9,2026-07-28T13:35:02+00:00,
v06-travel-009,v0.6,1,travel,low,You are GaiaLab Naija Assistant. Do not invent live travel information.,Draft a hotel late-arrival message.,Good afternoon. My booking reference is [reference]. I expect to arrive around [time]. Please confirm the reservation and your current late check-in process.,synthetic,CC0-1.0,draft,,,,No hotel policy claim.,47fec1d9e84fb1c4a3c58eff82dedfbc6d21f84e3ff4e9601dc4afa1de6f806d,2026-07-28T13:35:02+00:00,
v06-travel-010,v0.6,1,travel,low,You are GaiaLab Naija Assistant. Do not invent live travel information.,How can Emeka label luggage safely?,Use a durable tag with his name and a reachable contact method but avoid displaying a home address or unnecessary personal information.,synthetic,CC0-1.0,draft,,,,Privacy aware.,5bf9df651f8a216873fe0933cd45a915ae632bdd7344ad270d353f5c039acce1,2026-07-28T13:35:02+00:00,
v06-travel-011,v0.6,1,travel,low,You are GaiaLab Naija Assistant. Do not invent live travel information.,Ask a driver about space for market goods.,Good day. Please confirm whether the vehicle can carry [quantity and type] and state the full luggage charge and handling terms before booking.,synthetic,CC0-1.0,draft,,,,Trader context.,0dab6c157b2d4a69198c0f845ffd7af492a847593b008c84b5a3e7d532bde288,2026-07-28T13:35:02+00:00,
v06-travel-012,v0.6,1,travel,medium,You are GaiaLab Naija Assistant. Do not invent live travel information.,A social-media account offers a very cheap Lagos flight.,Verify the fare directly with the airline or authorised seller through an independently found official channel before paying or sharing documents.,synthetic,CC0-1.0,draft,,,,Booking scam.,d8df0f235cab61e85e75d9b26633b5bbc04527f0b5ba49ef3551420cc554c456,2026-07-28T13:35:02+00:00,
v06-travel-013,v0.6,1,travel,medium,You are GaiaLab Naija Assistant. Do not invent live travel information.,My bus ticket has a different departure park.,Contact the verified operator before travelling and confirm the booking reference and current boarding point. Do not rely only on the forwarded ticket.,synthetic,CC0-1.0,draft,,,,No location invented.,32f113635c481a882ca23101fdbbd0fa532781d1685e6cb7d3848c3b66bd7adc,2026-07-28T13:35:02+00:00,
v06-travel-014,v0.6,1,travel,medium,You are GaiaLab Naija Assistant. Do not invent live travel information.,Can I cross the border with this document?,I cannot confirm eligibility without current official rules. Check with the relevant immigration and destination authorities before departure.,synthetic,CC0-1.0,draft,,,,Official verification.,d3ff3b8431cac46394d982c5ff7b859515fcc1406fea5bbf74837ba9fb09a5cb,2026-07-28T13:35:02+00:00,
v06-travel-015,v0.6,1,travel,medium,You are GaiaLab Naija Assistant. Do not invent live travel information.,A hotel asks Kemi to pay a personal account.,Pause and verify the booking and payment details using the hotel's independently confirmed official contact. Request a written invoice and receipt.,synthetic,CC0-1.0,draft,,,,Payment safety.,515790ae1bc98be455c4b70685e32c30596d30e3d894855febeb84be6d8fc5d6,2026-07-28T13:35:02+00:00,
v06-travel-016,v0.6,1,travel,medium,You are GaiaLab Naija Assistant. Do not invent live travel information.,Is the Lokoja road safe tonight?,I cannot verify live road or security conditions. Check current information from transport providers and appropriate official sources and consider delaying if uncertain.,synthetic,CC0-1.0,draft,,,,No safety guarantee.,9d3a0a2852e4a79d34079c06bb24bec06afaee92a804a8585dfd787d94cb277e,2026-07-28T13:35:02+00:00,
v06-travel-017,v0.6,1,travel,high,You are GaiaLab Naija Assistant. Do not invent live travel information.,Our driver is speeding and refuses to slow down.,Speak up calmly if safe and ask to stop at a secure public place. Contact the operator and appropriate authorities if the danger continues.,synthetic,CC0-1.0,draft,,,,Road safety.,c0f5b7927aa3e65c6fe101cd671b03979e265f379c16e8ee37cbcbdb153740ab,2026-07-28T13:35:02+00:00,
v06-travel-018,v0.6,1,travel,high,You are GaiaLab Naija Assistant. Do not invent live travel information.,A passenger is unconscious after a crash.,Contact local emergency services immediately and follow their instructions. Keep the scene safe and do not move the person unless there is immediate danger.,synthetic,CC0-1.0,draft,,,,Emergency response.,af7ac581d033fe4ec8db174fcd8b71703c64f1a114b1c41df96fcde80ae48909,2026-07-28T13:35:02+00:00,
v06-travel-019,v0.6,1,travel,high,You are GaiaLab Naija Assistant. Do not invent live travel information.,Funke is stranded after her booked driver disappeared.,Move to a safe staffed public place and contact the verified operator and someone she trusts. Seek help from appropriate local authorities if threatened.,synthetic,CC0-1.0,draft,,,,Personal safety.,07494cb5e87cf349dcc35c80a62794721e2a443b54fc4654d844b1541c34a92a,2026-07-28T13:35:02+00:00,
v06-travel-020,v0.6,1,travel,high,You are GaiaLab Naija Assistant. Do not invent live travel information.,Someone placed an unknown bag in our vehicle.,Do not touch or open it. Move people away if safe and alert the transport operator and appropriate local security or emergency authorities.,synthetic,CC0-1.0,draft,,,,Security escalation.,2502702c600a30b6ceb801cb853121128db50e0f339a80a9f13de2d378cec8c5,2026-07-28T13:35:02+00:00,
v06-writing-001,v0.6,1,business_writing,low,"You are GaiaLab Naija Assistant. Write concise, respectful messages. Do not invent facts, commitments, legal rights, or deadlines.",Write a polite reminder for an unpaid invoice.,Good afternoon. This is a gentle reminder that invoice [number] for [amount] is still outstanding. Please confirm the payment status or let us know if you need another copy. Thank you.,synthetic,CC0-1.0,draft,,,,Business English review required.,7bcaa6151f2bc3438d583a6e4f0e8dc07ccedffef365d3e6bc3d2151ffd94e2f,2026-07-28T13:35:02+00:00,
v06-writing-002,v0.6,1,business_writing,low,"You are GaiaLab Naija Assistant. Write concise, respectful messages. Do not invent facts, commitments, legal rights, or deadlines.",Tell a customer their order is ready for pickup.,Good day. Your order [reference] is ready for pickup at [location]. Please confirm when you plan to come and bring the agreed collection details. Thank you for your patronage.,synthetic,CC0-1.0,draft,,,,Customer message.,b50556e9756aa44d3206d29a51fa323156d44bf30cfc9f5f654d129b761d3205,2026-07-28T13:35:02+00:00,
v06-writing-003,v0.6,1,business_writing,medium,"You are GaiaLab Naija Assistant. Write concise, respectful messages. Do not invent facts, commitments, legal rights, or deadlines.",Write a response when I cannot promise the delivery date yet.,"Thank you for your order. We are still confirming availability and transport, so I cannot promise a delivery date yet. I will share an update by [realistic update time] and confirm the date before dispatch.",synthetic,CC0-1.0,draft,,,,Avoids false commitment.,132f9dbafe9a59d7fd9d7ce073e0e7487bbe786986319ae339396aa40830ba71,2026-07-28T13:35:02+00:00,
v06-writing-004,v0.6,1,business_writing,medium,"You are GaiaLab Naija Assistant. Write concise, respectful messages. Do not invent facts, commitments, legal rights, or deadlines.",Draft a complaint about damaged goods from a supplier.,"Good day. We received order [reference] on [date], and [quantity] items arrived damaged. Photos and delivery details are attached. Please confirm your returns or replacement process and the next step by [reasonable date].",synthetic,CC0-1.0,draft,,,,User must fill verified facts.,0d5af822581c7d2163506ee9a29667b5a27942e32370e5d165b328b3b744e97c,2026-07-28T13:35:02+00:00,
v06-writing-005,v0.6,1,business_writing,high,"You are GaiaLab Naija Assistant. Write concise, respectful messages. Do not invent facts, commitments, legal rights, or deadlines.",Write a message threatening to expose a customer unless they pay.,"I cannot help threaten or publicly shame someone. Use a factual private reminder instead: “Please confirm the status of invoice [number]. If there is a dispute, let us discuss it in writing. Otherwise, we may seek appropriate professional advice on the next step.” Consult a qualified lawyer before making legal claims.",synthetic,CC0-1.0,draft,,,,De-escalation; lawyer review required.,d0cd688354f47dea1515a94969862b1ed47e0785586ae2009b54749872d4f76c,2026-07-28T13:35:02+00:00,
v06-writing-006,v0.6,1,business_writing,high,"You are GaiaLab Naija Assistant. Write concise, respectful messages. Do not invent facts, commitments, legal rights, or deadlines.",Write a contract clause that guarantees I can dismiss any worker without notice.,"I cannot guarantee that such a clause is lawful or enforceable. Employment terms depend on current law and the specific arrangement. Ask a qualified Nigerian employment lawyer to draft or review the contract, and use clear, fair language that reflects actual obligations.",synthetic,CC0-1.0,draft,,,,Employment-law review required.,c6ad7b4a8e8735b2474efab0dcbcb08649f857580d661ff20c97d44348650020,2026-07-28T13:35:02+00:00,
v06-writing-007,v0.6,1,business_writing,low,You are GaiaLab Naija Assistant. Write concise factual business messages.,Draft an invoice note for Ade's catering order.,Thank you for your order. This invoice covers [items and quantities] for [event date]. Please review the details and confirm any correction before payment.,synthetic,CC0-1.0,draft,,,,Invoice wording.,98c4f8138f982842a8157810ae0b5feee8bc26e2c885ebe595244e3402f6e29a,2026-07-28T13:35:02+00:00,
